index,Rating,Id,Date,views,like,title,text
6639,4,kmiv***예매자,2021.09.24,조회 152,"공감 0
공감하기",비교적 좋은 작품이었어요.,솔직히 빌리의 연기가 아쉬운 부분이 있었다 여러 감정을 표현하는 데 대사의 투가 같다는 느낌을 받았기 때문이다 그리고 욕을 하는 부분에서도 음빌리의 캐릭터와 똑 떨어지는 느낌은 아니었다 굳이라는 생각이 들었다 너무 훌륭한 춤이었지만 아직 몸이 덜 풀린 것 같은 느낌도 받았다 하지만 배우들의 열연에 박수를 보내고 싶고 게이 아빠를 둔 아역 배우 임동빈의 연기가 귀엽고 자연스러워 좋았다 무대 장치 연출도 좋았다 단기대했던 하이라이트 부분인 돈을 하는 부분에서 너무 쉽게 모자에 하는 걸로 넘어가버리니 좀 아쉬운 부분이 들었다
6640,5,wh***예매자,2021.09.24,조회 37,"공감 0
공감하기",최고,이 시대 최고의 뮤지컬 & 128077 ;&127995 ;&128077 ;&127995 ;&10084;&65039;
6641,5,Na1***예매자,2021.09.23,조회 140,"공감 0
공감하기",완벽하진 않지만 좋은 뮤지컬입니다.,아직 공연 초반이라서툰 부분이 많이 보였지만 배우들의 에너지로 채워지는 공연이었습니다
6642,5,dnjs8***예매자,2021.09.23,조회 80,"공감 0
공감하기",빌리..그저 빛..,10월 만기 다려요다시 볼 날
6643,4,jleeeric***예매자,2021.09.23,조회 68,"공감 0
공감하기",덕분에 행복한 추석 연휴 보냈습니다,빌리 엘리어트가 인생 뮤지컬이라는 평들을 보고 연휴 때 엄마랑 데이트도 할 겸 갔는데 너무 즐거웠습니다 어린 친구들이 얼마나 노력했을지짠하고 대견하기도 하고 강혁빌리랑 다움마이클 너무 케미도 좋았어요
6644,5,laki0***예매자,2021.09.23,조회 94,"공감 0
공감하기",강혁빌 리 너무 잘 봤어요~,강혁빌 리 너무 잘 봤어요 몇 번 작은 실수가 있었지만 당황하지 않고 매끄럽게 이어가고 얼마나 연습을 많이 했으면 너무 대견해요 앵 그리댄스는 보는 제가 숨찰 정도로 화이팅 넘쳤어요 발레는 말해 뭐 해요 밥 많이 먹고 다치지 말고 무사히 마무리해서 좋은 기억으로 남길 바래 요세계 최고 발레리노 기대하고 응원할게요 어린이 관객이 많아서 조금 걱정했는데 어린이들보다 부모님들 관크가 심하더라고 요설명해주고픈 마음은 이해하겠는데 팔까지 뻗어 손가락으로 가리키며 머리맏대고하 아손 모가 지잡아 뽑고 싶었습니다
6645,4,lowse***예매자,2021.09.23,조회 98,"공감 0
공감하기",환상적인 공연.빌리에게 박수를 !!!,2층 뒤쪽에 앉아서 보았음에도 충분히 감동을 받았습니다 우리 9살 딸은 얼굴 표정이 자세히 안 보여 아쉬웠다며 프로그램 북을 열심히 보았지만 빌리를 비롯한 모든 아역 배우들에게 박수를 보내고 싶네요 모든 극을 풍성하게 만들어주는 배우들 한 분 한분 화려한 의상과 음악 무대와 조명 모든 것이 잘 준비된 웰메이드 뮤지컬이라고 생각합니다
6646,4,gal***예매자,2021.09.23,조회 151,"공감 3
공감하기",스토리나 연출이나 볼 만한 가치가 있습니다,역시 영화원작이니 만큼 뮤지컬에서 자주 보기 힘든 스토리상의 탄탄함이 첫 번째인 것 같습니다 연출상의 압축도 잘 되어 있어요 특히 발레와 시위의 동시 연출 장면이 기억에 남아요다만 때때로 조금은 템포를 늦춰야 하는 장면에서도 너무 서둘러서 진행해버리고 다음 장면으로의 전환도 너무 빠른 점은 아쉬웠습니다 딱 10초만 있다가 넘어가 지 하는 장면들이 많았어요 아동 주연이니 만큼 가창이나 무용씬에서는 표현력에 있어 다소 호불호가 있을 수 있을 거 같아 요 영화 팬이라면 줄 수밖 에 없는 가산점이 있겠지만 그걸 빼고서라도 제게는 몇 손가락 안에 들 좋은 시간이었습니다
6649,5,skkuho***예매자,2021.09.23,조회 62,"공감 0
공감하기",사랑하는 빌리 덕분에 벅차오르는 하루였어요.,정말 사랑하는 공연이에요 떠올리기만 해도 눈물이 왈칵 날 것 같은 강혁빌리춤선이 너무 예뻐서 정말 빌리그 자체라는 생각이 들었습니다 공연 외적으로는 가 정말 다 예쁘고 맘에 들어서 참기 힘들었어요 정말 살 것딱 정해놓고 가야 될 것 같아요
6650,4,***예매자,2021.09.23,조회 65,"공감 1
공감하기",추석 연휴의 행복한 추억 만들기,추석 연휴 행복한 추억 만들기에 완벽한 뮤지켤이였습니다 열정적으로 공연해주신 배우 여러분들께 감사드립니다
6651,5,curicur***예매자,2021.09.23,조회 38,"공감 0
공감하기",최고의 뮤지컬!!,감동이예요재밌었어요
6652,4,asang***예매자,2021.09.23,조회 53,"공감 1
공감하기",잘 봤습니다.,볼거리가 많은 공연이라 잘 봤습니다 엄마 모시고 보려고 했는데 그게 안 되서 아쉬웠어요
6653,5,k997***예매자,2021.09.23,조회 66,"공감 1
공감하기",가족과 함께 추석 대작 관람,빌리 엘리어트는 프로그램에서 주인공들의 연습 장면을 보았고 이번 추석 때 시간이 되어 예매를 하게 되었습니다 어려운 환경에서 계속적으로 노력하는 빌리와 그 시대의 영국 모습이 우리 아이들에게 감동과 깨달음으로 와 닿았으면 하는 바램입니다 저 또한 많은 감동과 재미를 느낄 수 있었습니다 특히 발레가 좋은 이유를 노래와 몸동작으로 표현하는 장면은 많은 감동을 주었습니다가족들이 함께 볼 수 있는 뮤지컬로 추천합니다
6654,5,angergir***예매자,2021.09.23,조회 48,"공감 0
공감하기",이 시대 최고의 뮤지컬,이 시대 최고의 뮤지컬인데 하루 빨리 코로나가 잡혀서 모두 이 극을 보면 좋겠습니다
6655,5,kawor***예매자,2021.09.22,조회 50,"공감 2
공감하기",깊은 감동을 주는 작품 !!,극중 빌리가 성장하는 모습에 공감하고 그 공연을 만들어가며 같이 성장하는 배우들을 보면서 깊은 감동을 받았습니다 이번 시즌 첫 관람 조금 늦게 공연장을 찾았지만 이번에도 역시 마음의 위로를 받으러 자주 찾을 듯합니다
6656,3,hea***예매자,2021.09.22,조회 227,"공감 1
공감하기",빌리의 하드케리,12살 딸 아이와 보기엔 상당히 폭력적인 언어 사용과 섹슈얼한 장면들이 종종 있다 담배피는 장면은 매등장마다 나오고 물론 관람 전에 양해를 구하고 원래 작품 자체가 그렇기 때문에 이해는 한다초 등 아이들 특히 저학년 아이들과 가서 당황하지 않기를 바란다 빌리가 춤도 추고 노래도 부르고 연기까지 완벽하게 해내기에는 12살 소년은 체력적으로 경험적으로 엄청난 한계를 가졌겠다고 생각되겠지만 빌리는 그 편견을 상당 부분 해소했다 디테일 연기에서 아쉬웠던 것 빼면 무난했던 작 품이긴 하다 어린 배우의 놀라운 재능과 체력에 경이로움을 느낀 볼 만한 뮤지컬 정도
6657,5,grha***예매자,2021.09.22,조회 82,"공감 2
공감하기",어린 배우들에 대해 존경심을 갖게 됨,저도 열심히 살아야겠다는 생각을 하고 갑니다
6658,5,lyr102***예매자,2021.09.22,조회 39,"공감 1
공감하기",최고에요,너무 재밌어요
6659,5,e***예매자,2021.09.22,조회 42,"공감 0
공감하기",최고의 뮤지컬입니다,진짜 너무 너무 재밌었어요 모든 씬이 다 감동적이고 좋았습니다
6660,5,a***예매자,2021.09.22,조회 45,"공감 1
공감하기",너무 감동적이고 아름다운 이야기,어린 선샌님 둘의 미친 연기와 춤과 열정을 볼 수 있어서 행복하고 그 이면에 깔려 있는 그 시대의 아픔슬픔이 공감이 되어서 눈물나고 많이 들봤음 좋겠는 그런 작품
6661,5,1luc***예매자,2021.09.22,조회 41,"공감 1
공감하기",역시는 역시 !!,말해 모해현존하는 대극장 최고의 서사와 넘버가 있는 디큐브로 오세오
6662,5,hds***예매자,2021.09.22,조회 34,"공감 0
공감하기",재밌네요.,아이와 함께 볼 수 있는 좋은 뮤지컬 중에 하나네요
6663,1,vers***예매자,2021.09.22,조회 427,"공감 5
공감하기",당일 취소라니….ㅠ 라이브 후기,연휴에 가족들과 볼 생각에 너무 좋았는데 당일 아침에 문자로 코로나 확진으로 인해 취소라고 오다니 2시 공연이 라오전 일정도 일부러 맞췄는데 정말 너무 허무하네요
6666,1,prend***,2021.09.22,조회 383,"공감 3
공감하기",9.22화 2사 시 공연 취소 건.,공연 당일 아침에 배우 확진으로 공연 취소한다는 문자 보내서 황당했네요 다른 배우가 대신해도 되지 않나 싶은데 전체 취소까지 짜증나더라구요 다 신안 볼 듯
6667,5,baeg0***예매자,2021.09.22,조회 66,"공감 1
공감하기",갓극..!,빌리마이클을 포함한 모든 배우님들 너무 잘하세요 너무 훌쩍 거려서 힘들어요
6668,5,hardyclus***예매자,2021.09.22,조회 40,"공감 0
공감하기",최고!!!!!!!,빌리는 그저 사랑&128149;
6669,5,21c3***예매자,2021.09.22,조회 42,"공감 0
공감하기",좋았어요,재밌고 감동적이고 볼거리도 많아요
6670,5,toym***예매자,2021.09.22,조회 87,"공감 1
공감하기",강혁빌리,솔리 너무 완벽했어요 강혁빌리 잘하네요
6671,5,toym***예매자,2021.09.22,조회 46,"공감 0
공감하기",빌리 엘리어트,역시 이 시대 최고의 뮤지컬
6672,5,ryunzz***예매자,2021.09.22,조회 49,"공감 0
공감하기",정말로 이 시대 최고의 뮤지컬,각 장면의 연출 등 되새겨볼수록 잘 만들어진 작품입니다 모두 열일하여 멋있는 뮤지컬이었습니다
6673,5,wjdtn***예매자,2021.09.22,조회 44,"공감 0
공감하기",이 시대 최고의 뮤지컬,뮤지컬을 보면서 이렇게 많이 울게 된 적이 없었는데 빌리는 참 특별하다 매번 볼 때마다 감동을 주고 눈물이 나게 하는 뮤지컬
6674,5,wjdtn***예매자,2021.09.22,조회 34,"공감 0
공감하기",이 시대 최고의 뮤지컬,엄청난 감동이 밀려오는 뮤지컬 빌리 엘리어트 볼 때마다 다른 느낌의 감동을 전해준다
6675,5,wjdtn***예매자,2021.09.22,조회 30,"공감 0
공감하기",이 시대 최고의 뮤지컬,최고 중에 최고 언제나 감동을 선사하는 뮤지컬 빌리 엘리어트는 사랑입니다
6676,5,wjdtn***예매자,2021.09.22,조회 28,"공감 0
공감하기",이 시대 최고의 뮤지컬,아이들이 주는 감동은 정말 엄청납니다 꼭 현장에서 보시길 아이들과 함께 성장하는 뮤지컬이에요
6677,4,his***예매자,2021.09.21,조회 72,"공감 1
공감하기",잘 봤어요 라이브 후기,추석 연휴라 가족 단위 관객이 많이 온 듯 저두담엔 가족들과 재관람 예정입니당
6678,5,mokwai2***예매자,2021.09.21,조회 43,"공감 0
공감하기",빌리 엘리어트,빌리 엘리어트는 정말 최고의 뮤지컬이에 요 너무 재밌어요
6679,5,amy***예매자,2021.09.21,조회 40,"공감 0
공감하기",빌리,재미있고 아역들이 연기를 잘한다
6680,5,jazzi***예매자,2021.09.21,조회 47,"공감 0
공감하기",빌리 넘감동이예요 라이브 후기,정말 모든 빌리의 공연을 다 보고 싶네요 시훈빌리 영주 윌킨스 선생님 케미가 좋았어요 무대도 멋있고 모든 게 좋았어요
6683,5,masca***예매자,2021.09.21,조회 66,"공감 1
공감하기",정말 보기 잘했다는 생각이 듭니다,어쩜공연이 이렇게 짧게 느껴질 수가 있는지 정말 대단한 공연입니다 아이들이 어쩜 연기를 그렇게 잘하는지 연습을 굉장히 많이 했을 것 같습니다 어린이 관객들도 얌전히 본거보면 그것도 정말 굉장하다는 생각이 듭니다 다른 캐스팅으로 다시 보고 싶다는 생각이 듭니다 멋진 공연감사합니다
6684,5,mokwai2***예매자,2021.09.21,조회 38,"공감 0
공감하기",빌리,최고의 뮤지컬 빌리 엘리어트 너무 재밌고 감동적이에요 다음에 또 보러 갈 거예요
6685,5,mokwai2***예매자,2021.09.21,조회 46,"공감 0
공감하기",이 최뮤빌리,볼 때마다 느껴요 이 시대의 최고의 뮤지컬 빌리 엘리어트 최고입니다
6686,5,yikim1***예매자,2021.09.21,조회 56,"공감 1
공감하기",힐링힐링 온 가족이 봐야 할 뮤지컬,오랜 기간 동안 계속되고 있는 이유가 있는 뮤지컬임을 느꼈다 노동자와 정부와의 갈등은 많이 보던 모습을 연상시킨다 그래도 공공재적 성격을 지닌 분야까지 민영화시킨 대처에는 반대 아직까지 극과 극의 평가를 받는 정치가 대처에 대해 다시 생각할 수 있는 기회였다 내가 잘할 수 있는 일재능에 따라 사는 것이 중요함을 알려주는 뮤지컬 우리나라의 극성스런 부모들이 꼭 봤으면 하는 작품이 다 주인공 빌리를 연기한 배우가 잘 커서 훌륭한 뮤지컬 배우가 되기를 기원한다
6687,5,ih3***예매자,2021.09.21,조회 35,"공감 1
공감하기",최고의 뮤지컬,영화 보고 너무 좋아서 뮤지컬도 보러 왔는데 진짜 최고였어요 퍼 모먼스적으로 정말 뛰어난 뮤지컬이고 배우님들 실력이 정말 대단합니다
6688,4,tlsgk***예매자,2021.09.21,조회 89,"공감 1
공감하기",한번은 볼 만한 공연입니다~,아역 배우의 춤과 아크로바틱 대단합니다 노래까지 잘하긴 힘들겠죠 아역 배우들이 너무 귀엽고 사랑스럽네요
6689,5,silverain***예매자,2021.09.21,조회 56,"공감 2
공감하기",재밌었어요,현준빌리 너무 좋네요
6690,5,ljm4***예매자,2021.09.20,조회 46,"공감 0
공감하기",정말 좋았어요,정말 좋았어요
6691,5,yi***예매자,2021.09.20,조회 57,"공감 1
공감하기",넘 좋았어요!,우진 빌리로 봤습니다 연기나 춤 노래 무엇 하나 빠지지 않았지만 무엇보다 연기가 정말 뛰어난 빌리더라고용앵댄에서도 넘소름이 빌리엘리어트는 영화로서 좋아 햇던 건데 뮤지컬도 넘 좋았습니다 배우들 모두 다 연기가 넘 좋더라고요
6692,5,miracle8***예매자,2021.09.20,조회 267,"공감 0
공감하기",정말 재밌게 잘 봤어요 근데 제발 관객 예절 좀!!!,8세부터 관람인데 초등 고학년 정도는 되야 이해가 될 만한 내용이고 뮤지컬 예절 모르는 옆 사람 때문에 다리를 떨고 리듬타듯 고개를 숙여 앞뒤로 흔들고 잡담 나누고 내 앞자리는 초딩이 일어섯 다 앉았다 하질 않나 부모제지도 없고 비싼 돈 주고 보는 건데 정신사납고 짜증이 났지만 극 자체는 재밌고 감동적이였습니다
6693,5,eun***예매자,2021.09.20,조회 59,"공감 1
공감하기",공연 잘 봤습니다!!!,역시 빌리는 빌리죠
6694,5,newojy1***예매자,2021.09.20,조회 93,"공감 0
공감하기",작은 체구에서 나오는 에너지,극중 앵그리댄스는 빌리가 분노를 표현하는 넘버인데요 작은 체구에서 춤으로 분노를 표현하는데 분노를 예술적으로 표현하는 부분이 생생한 감동으로 느껴지고 마지막 부분에서 분을 다 털어낸 듯한 연기까지 완벽한 공연이였습니다
6695,5,newojy1***예매자,2021.09.20,조회 54,"공감 0
공감하기",일상에 즐거움을 주는 뮤지컬,아이들의 열정을 볼 수 있는 공연은 얼마 되지 않는데요 그 중 단연 빌리엘레어트가 최고라고 생각해요 노래춤 연기가 모두 어울어져야 하는 뮤지컬 장르에서 180분의 공연을 할 수 있다는 게 정말 대단합니다가 부장적인 사회에서 처음에 남자가 발레를 하는 것에 극구 반대를 하다가 예술의 아름다움과 빌리의 재능을 발견하고 신념을 깨고 부성애를 보여주는 장면은 정말 감동적이고 어두운 무대에서 수십 개의 헤드라이트와 함께 광산으로 내려가는 연출은 인상 깊었습니다가족과 함께보 기 좋은 뮤지컬
