,Nouns
3635,수현
3636,상태
3638,최고
3639,아바
3640,타령
3641,넘버
3644,기대
3645,고슨란히
3646,최고
3648,고고
3651,기분
3652,최고
3654,리지
3658,눈물
3659,포인트
3660,에너지
3661,청춘
3662,성장
3663,힐링
3665,넘버
3667,바다로
3668,캐릭터
3671,캐릭터
3672,힐링
3675,농구
3677,순간
3678,에너지
3679,웃기
3680,최고
3681,코튼
3684,전리
3688,기도
3689,웃기
3690,행복
3692,전설
3693,리틀
3694,농구단
3695,방문
3702,여름
3703,전리
3706,먼저
3708,제겐
3709,전리
3711,요하
3713,이면
3715,울런
3716,코튼
3719,눈물
3720,콧물
3723,화이팅
3724,여름
3725,전리
3727,남녀
3728,노소
3732,농구
3733,판이
3735,상치
3737,펑펑
3738,여름
3742,리농
3743,청춘
3744,바다
3745,여름
3746,삼박자
3747,아주
3748,재미
3749,감동
3751,작품
3752,감동
3753,힐링
3754,힐링
3755,중계
3759,현장
3761,코튼
3763,처음
3764,좌석
3768,음향
3769,중계로
3772,넘버
3779,농구
3780,실컷
3781,하자
3782,처음
3783,제목
3784,흠칫
3787,제목
3790,수가
3798,농구
3799,판이
3801,수현
3802,상태
3803,이용
3805,성장기
3806,시합
3809,일찍
3811,수현
3812,단원
3813,데리
3814,상태
3816,주장
3818,주인공
3819,버프받
3820,수현
3821,주장
3824,수습
3825,수현
3826,상태
3828,이용
3829,귀신
3830,풀이
3831,농구
3832,판이
3834,넘버
3835,중독
3837,하루
3838,종일
3839,농구
3841,사람
3842,농구
3844,자도
3845,전리
3847,감동
3848,힐링
3849,재미
3852,가야
3856,여름
3857,전리
3860,지훈
3861,다인
3862,감동
3863,초반
3864,웃기
3865,후반
3867,눈물
3871,기분
3872,남지
3873,구들
3874,우정
3875,넘버
3876,농구
3877,이용
3878,안무
3879,남녀
3880,노소
3882,보기
3883,이야기
3884,주변
3885,추천
3892,객석
3893,대오
3898,깔깔
3899,다가
3900,아이스크림
3902,한숨
3907,거지
3908,전설
3909,리틀
3910,농구단
3911,상록
3912,구청
3914,무르익
3916,공이
3918,몰입도
3920,디테
3921,일도
3922,재미
3926,보지
3931,공연장
3933,공이
3936,상록
3937,구청
3938,칭구들
3940,에너지
3941,가슴
3942,메세지
3943,전달
3944,눈물
3946,경험
3947,제목
3948,장벽
3950,아이스크림
3951,눈물
3953,제목
3954,진입
3955,장벽
3956,에너지
3959,질리
3963,힐링
3964,감동
3965,다해
3966,전리
3968,전리
3971,여름
3972,부탁
3974,아이스크림
3976,눈물
3977,버튼
3978,페어
3980,일반
3984,짱짱
3988,회전
3989,뻐렁칩
3999,공안
4000,오래오래
4001,오래오래
4003,규퓨
4004,농구
4008,티켓
4009,찬호
4010,지훈
4011,코로나
4012,바람
4013,캐슷
4014,변경
4015,회차
4016,더블
4019,하니
4020,체력
4021,부담
4024,응원
4025,겸목
4026,리지
4029,여름
4032,동생
4034,연기
4036,최고
4037,재미
4038,감동
4040,시즌
4043,가야
4044,전설
4045,리틀
4046,농구단
4049,에너지
4051,바다로
4053,티켓
4054,값반
4055,여근
4057,포토
4059,바닷가
4062,상자
4063,시작
4066,오열
4070,실제
4071,선생님
4072,다인
4073,아부지
4074,실제
4077,부디
4083,힐링
4084,이름
4085,거리
4088,가격
4091,할인
4092,자주
4094,재미
4095,감동
4096,상록
4097,에너지
4098,가슴
4099,여름
4103,여름
4104,바다
4105,선물
4106,공연장
4108,앞열
4109,최고
4110,공이
4112,느낌
4114,마이크
4115,상태
4119,소리
4120,커튼
4124,회전러
4128,앞열
4129,최고
4132,전리
4134,여름
4135,전리
4143,감동
4144,재미
4147,열정
4148,노력
4149,가슴
4150,깊이
4152,창작
4154,생각
4155,소재
4157,근래
4159,창작
4161,쿠로
4162,생각
4163,소재
4168,기도
4171,연습
4175,사실
4176,무대
4179,넘버
4181,실시간
4183,삑삑
4184,거리
4185,코트
4186,소리
4187,자꾸만
4190,이예
4191,이름
4192,살짝
4193,장벽
4195,막상
4198,이름
4201,여름
4202,전리
4207,최고
4208,손수건
4209,가세
4210,에너지
4211,재미
4212,감동
4213,눈물
4215,개개인
4216,역량
4217,조회
4219,농구단
4220,팀워크
4223,사랑
4227,지인
4229,펑펑
4232,쟈믺어오
