,index,Rating,Id,Date,views,like,Title,Text
190,190,5,feellike***예매자,2020.10.26,조회 2,"공감 0
공감하기",인류 최초의 뮤지컬!,위이이이일 파워넘버도 다 너무 좋고 셰익스피어 아이돌화 된 콘서트가  제일 인상이 깊다
191,191,5,dorudor***예매자,2020.10.26,조회 4,"공감 0
공감하기",총막까지 모든 창작진들 수고하셨습니다,이별은 달콤한 슬픔이어라
192,192,5,ddud***예매자,2020.10.26,조회 4,"공감 0
공감하기",끝인줄 알았죠 근데 ost를 준대요,마지막주에 를 증정한다니 또 보러 갔습니다 이런 혜자한 혜택 같으니 전곡 가 늦게라도 나온다면 좋겠지만 이거랑 유툽으로라도 열심히 보고 들으려구요힘들게 일하고 왔는데 달걀이나 보고 싶겠냐고 샤일록 볼 때마다 정말 제 심정을 대변해주는 것 같았어요배우별로 디테일 다른 것도 재밌고 아는만큼 보인다는데 모르는 것도 있어서 아쉽지만 그래도 너무 재밌었어요썸씽로튼 정말 사랑했어요
193,193,5,without***예매자,2020.10.26,조회 2,"공감 0
공감하기",와 대존잼,이것이 뮤지컬이다뮤우지컬뮤우지컬노래와춤 달콤한 로맨스
194,194,5,vhxj***예매자,2020.10.26,조회 2,"공감 0
공감하기",두번째,두번째로 관람했었는데 더 재미있었어요 다음에 꼭 다시 돌아와줬으면 하는 공연입니다 뮤지컬 팬이라면 누구나 즐거워 할 작품이라고 생각합니다 넘버들도 너무 중독성 있어서 머리에서 떠나지 않네요
195,195,4,hj6***예매자,2020.10.26,조회 3,"공감 0
공감하기",재밌었어요,빼꼽잡고 깔깔깔 잘생겼다
196,196,5,seseon0***예매자,2020.10.26,조회 2,"공감 0
공감하기",잘가요ㅠ 썸씽로튼ㅠ,너무 늦게 만나서 자둘로 보내주지만 서경수 배우님 윌 볼 수 있어서 너무 좋았고 도 너무너무 좋아요 출근할 때마다 들으니 힘이 나네요 차안라안하안 그게 바로 누구 바로 윌 은광닉이랑 윤나이젤 합도 너무 좋고 봄포샤 너무 사랑스러워요 다음에 최대한 빨리 전캐슷 데리고 재연 와주세요 기다릴게요 사랑해오 위이이이이
197,197,4,lemonju***예매자,2020.10.26,조회 2,"공감 0
공감하기",굿,예굿굿
198,198,4,qo***예매자,2020.10.26,조회 2,"공감 0
공감하기",굿!,와씨 너무 재밌다
199,199,5,catarina***예매자,2020.10.26,조회 3,"공감 0
공감하기",인생극,최고임 재관람 꼭 해주세요지금도 헤어나오지 못 하고 있어요
200,200,4,qo***예매자,2020.10.26,조회 3,"공감 0
공감하기",굿!,굿굿굿 진짜 좋아요
201,201,5,cjfalss***예매자,2020.10.26,조회 2,"공감 0
공감하기",행복해지는 극이었어요,뮤우지컬 오믈릿
205,205,5,lyy4***예매자,2020.10.26,조회 2,"공감 0
공감하기",너무너무 신나고 유쾌한 극,누가 넘버에 약 쳐놨나요 요새 증정오슷으로 살아가고있습니다 위원윌 위원윌
206,206,4,qo***예매자,2020.10.26,조회 2,"공감 0
공감하기",썸씽로튼,재밌습니다 아주 많이
207,207,5,burn***예매자,2020.10.26,조회 3,"공감 0
공감하기",너무 신나!!!,너무너무너무 재미있어요
208,208,5,dbsals3***예매자,2020.10.26,조회 2,"공감 0
공감하기",좋아요,재미잇었어요
209,209,5,sf200***예매자,2020.10.26,조회 2,"공감 0
공감하기",재연,꼭와주세요
210,210,5,burn***예매자,2020.10.26,조회 2,"공감 0
공감하기",신나신나!!!,완전 추천합니다
211,211,5,burn***예매자,2020.10.26,조회 2,"공감 0
공감하기",꼭 재연 오기로 해요,이대로 보내기는 너무 아쉬워요
212,212,4,tlsgy9***예매자,2020.10.26,조회 3,"공감 0
공감하기",기다렸던 공연,오래도록 기억할게요 다음엔 더 길게 만나요
213,213,5,gusk6***예매자,2020.10.26,조회 2,"공감 0
공감하기",너무 늦게 봐서 아쉬워요!,왜 마지막공연을 본건지아쉽네요좀더 일찍 볼 수 있었으면 좋을텐데특히 뮤지컬 넘버에서는 다른 뮤지컬 넘버들 찾는 재미도 있네요
214,214,2,onse***예매자,2020.10.26,조회 8,"공감 0
공감하기",얼른재연,재연기다려요
215,215,5,shg1***예매자,2020.10.26,조회 2,"공감 0
공감하기",필석닉,너무 귀여워
216,216,5,cji***예매자,2020.10.26,조회 2,"공감 0
공감하기",너무 재밌게 잘보고왔어요,재연으로 다시 봤으면 좋겠어요꼭 다시와주세요
219,219,5,ofn***예매자,2020.10.26,조회 3,"공감 0
공감하기",ㅋㄹㄴ지나면 재연오기 약속..,준다 끝내 썸씽로튼
221,221,4,skadba***예매자,2020.10.26,조회 3,"공감 0
공감하기",bbbbb,
222,222,5,hajon***예매자,2020.10.26,조회 1,"공감 0
공감하기",유쾌하고 재밌는 공연,극에 나왔던 극도 궁금해지기도 했어요재밌는 포인트들도 많았구요윌과 닉의 대립이나 윌의 나이젤에 질투와 초조함 등도 색다른 모습이었구요탭댄스도 재밌었어요
223,223,4,jrj***예매자,2020.10.26,조회 2,"공감 0
공감하기",행복해지는 극,노윤 나이젤 찰떡
224,224,2,collinsd***예매자,2020.10.26,조회 8,"공감 0
공감하기",나쁘진 않네요,재밌어요
225,225,5,nancy1***예매자,2020.10.26,조회 2,"공감 0
공감하기",재밌었어요,서경수 배우님 최고였습니다
226,226,5,arys***예매자,2020.10.26,조회 2,"공감 0
공감하기",썸씽로튼,시간이 안 맞아 막공으로 처음 보게 되었지만 한 번이라도 볼 수 있어서 다행이었어요패러디한 뮤지컬을 많이 알수록 재밌겠지만그렇지 않더라도 충분히 재미있었습니다재연으로 다시 만나자는 말 기억하고 있을게요
227,227,4,wook***예매자,2020.10.26,조회 3,"공감 0
공감하기",좋아요,재연이 꼭 오길 소망해요
228,228,5,170***예매자,2020.10.26,조회 2,"공감 0
공감하기",좋아요,좋아요
229,229,5,wnan***예매자,2020.10.26,조회 2,"공감 0
공감하기",썸씽로튼최고,초연 배우들 꼭 다시와줄꺼죠초연이었음에도 불구하고 높은 완성도를 보여준 모든 배우와 스텝진에게 박수를즐거웠습니다
231,231,4,Ege***예매자,2020.10.26,조회 2,"공감 0
공감하기",썸씽로튼~~~,노래가 계속 귀에 맴돌아요 르네상스랑 흑사병 
232,232,5,wook***예매자,2020.10.26,조회 2,"공감 0
공감하기",재연 기다립니다,다시 꼭 보고 싶어요
233,233,5,charms0***예매자,2020.10.26,조회 2,"공감 0
공감하기",재밌게 잘봤습니다.,배우들 모두 너무 잘하시네요
234,234,4,wook***예매자,2020.10.26,조회 2,"공감 0
공감하기",웃음 가득,즐겁게 누구나 볼 수 있어요
235,235,5,wnan***예매자,2020.10.26,조회 2,"공감 0
공감하기",잘봤습니다,멋진 노래와 춤 열심히 하는 배우들 신나는 음악모든것이 즐겁고 행복헸어요씨디증정 이벤트도 좋있습니다다시올땐 함성과 웃음도 함께 할수있기를
236,236,5,gimda***예매자,2020.10.26,조회 2,"공감 0
공감하기",잘보았습니다,잘보았스바니다
238,238,5,nightca***예매자,2020.10.25,조회 5,"공감 0
공감하기",오랜만에 만나는 힐링극,진정으로 웃고 울 수 있는 극이에요  돌아와요 좋은 때에
239,239,5,lsj1***예매자,2020.10.25,조회 3,"공감 0
공감하기",재미있었어요,코로나 때문에 마음껏 못 웃은게 아쉬울 정도재연 주세요
240,240,5,car890***예매자,2020.10.25,조회 23,"공감 0
공감하기",진짜 너무 재밌어요,코로나 때문에 중간에 쉬었던 기간이 정말 아쉽습니다다시 온다면 주변에 10000% 추천할 거에요
241,241,5,mini***예매자,2020.10.25,조회 7,"공감 0
공감하기",재밌고 신선한 뮤지컬,유쾌하고 새로운 발상이 돋보이는 뮤지컬이네요 우리가 잘 아는 기존의 유명 뮤지컬들이 자연스럽게 녹아들어 있어 재밌게 봤어요
242,242,5,chloeki***예매자,2020.10.25,조회 4,"공감 0
공감하기",썸씽로튼 존잼,이건 진짜 꼭 봐야합니다 여러분 너무 웃겨서 보는 내내 웃은 기억밖에 없어욬
243,243,5,wally***예매자,2020.10.24,조회 32,"공감 0
공감하기","뮤지컬 덕이라면 꼭 봐야할 뮤지컬 탄생의 시초를 알려주는 유머러스한 작품, 넘 사랑스러워요!",뒤늦은 후회겠지만 내한공연을 왜 안봤는지 썸씽로튼 한국공연을 보니 급 후회될 정도로마냥 유머러스만 한게 아니라 동생과의 우애 가족의 소중함까지 생각해 보게 하는 감동도 있었기에더욱 떠나보내기 아쉬워 두번째 관람을 마지막 공연으로 택해 고대해온 날그동안 코로나로 인해 공연 취소된 날도 있고 관객들의 호응과 함성이 무엇보다 이 작품에 필요하고 흥이 났을텐데 코로나땜에 그저 웃음과 박수로 배우들의 열연에 답할수 밖에 없었던 것등 아쉬우면서도나중에 추억하면서도 이런 공연이 있었지 하고 기억안할래야 안할수 없는 인상적인 작품이기도 했어서떠나보내기가 더 아쉬웠습니다배우들과 앙상블들까지 마지막 공연까지 최선을 다해 르네상스 시대때 세익스피어와 관객들은 정말 그랬을지도 몰라 하는 행복한 상상을 하게 만들어준 열연들 특히 탭댄스가 어려워 보여 어떻게 소화할가 호기심으로 챙겨보게 된 배우들까지도 넘 프로페셔널하게 잘 소화해주어서 극의 재미가 더했던것 같아요너무 여러 주조연과 트리플 캐스팅에 조금 선택의 집중이 필요했지만 어느 하나 피할 배우 없이 두루 괜찮은 배우들의 실력 역시 인상적이었고 무엇보다 뮤지컬 덕후라면 어느 하나 놓치고 싶지않고 사랑하는 많은 뮤지컬 작품들이 패러디 되서 나오는 장면은 봐도 봐도 넘 유쾌하고 탄성을 지르게 만들었고 그것에 일조했던게 원작이 갖고 있는 유머러스함과 패러디도 있었지만 한국어로 절묘하게 잘 옮겨놓은 번역가님의 노고 다시금 탄성을 지르게 되더군요사이비 노스트라다무스 역과 함께 가장 인상적이고 사랑스러웠던 캐릭터 세익스피어 역의 박건형 배우의 요란 발광함은 오랫만에 무대에서 만나는것같아 정말 적역을 만난듯 물만난듯이 더 노련해지는 모습에 정말 시간 가는줄 모르는 즐거움 넘 좋았습니다노스트라다무스가 줄줄이 예언해내는 뮤지컬 작품들과 조금씩 달라지는 애드립과 패러디는 말할것도 없고 그 역을 맡은 두 배우의 새로운 모습을 본것같아 역시 썸씽로튼은 꼭 봐야할 작품이었고이 어려운 시기에 마지막 공연주에 한개도 아니고 무려 버전 두개씩으로 증정해준 한국어 오슷은 정말 소중한 선물이어서 미처 챙기지못한 버전 1 오슷을 찾아 또 헤매게 생긴 행복한 고민 역시 감솨다음 좋은 시기에 정말 뮤지컬의 탄생을 열렬히 환호하며 온몸으로 즐기면서 다시 볼 시간 꼭 다시 오길 고대하며 예매하는 순간까지도 극장을 갈까말까 고민했던 저에게 그 두려움 1도 못느끼도록 즐겁고 훌륭한 공연 선보여줘서 제작진과 배우들에게 넘 감사드립니다
244,244,5,pichi***예매자,2020.10.24,조회 4,"공감 0
공감하기",완전재미짐,정말 너무 재미있게 잘 봤습니다
245,245,5,mon12j***예매자,2020.10.24,조회 8,"공감 0
공감하기",재밌고 유쾌한,계속 웃으면서 봤습니다 신박한 상상과 배우님들의 능청스러운 연기 최고
246,246,5,gkdis***예매자,2020.10.23,조회 8,"공감 0
공감하기",오믈릿?,셰익스피어의 그 중독성이 장난 아니네요 진짜 웰컴 투 더 르네상스 넘버가 머리에서 맴도는데 이봄소리 짱 최고예요 두서없지만 이렇게 후기를 써야 마음이 전달될 것만 같아서 아무튼 오믈릿
247,247,5,gkdis***예매자,2020.10.23,조회 2,"공감 0
공감하기",오믈릿?!,셰익스피어의 그 중독성이 장난 아니네요 진짜 웰컴 투 더 르네상스 넘버가 머리에서 맴도는데 이봄소리 짱 최고예요 두서없지만 이렇게 후기를 써야 마음이 전달될 것만 같아서 아무튼 오믈릿
249,249,5,cooj***예매자,2020.10.23,조회 3,"공감 0
공감하기",정말 좋았습니다.,진짜 너무 좋아요  얼른 재연 왔으면 
250,250,5,cooj***예매자,2020.10.23,조회 4,"공감 0
공감하기",늘 봐도 즐거운 뮤지컬,정말 너무너무 재밌게 보았습니다 너무 웃기고 넘버도 다 좋고 
251,251,5,slflal***예매자,2020.10.23,조회 4,"공감 0
공감하기",썸씽로튼,나중에 다시 오면 좋겠네요
252,252,5,at***예매자,2020.10.23,조회 7,"공감 0
공감하기",자체막공 잘 감상했고 재연 소취합니다ㅠㅠ,코로나때문에 한 달 가량 공연을 못했던 것이 너무 아쉽고 그만큼 더 꽉꽉 채워서 재 관람을 한 것도 이제 마지막이 되었습니다 마스크때문에 웃음을 참느라 정말 애썼는데 탭댄스 부분의 애드립은 정말 마스크 밖으로 새어나오는 웃음을 어찌할수가 없었네요 총막공 하루전이라 막공이신 배우분들이 많아서 더 열정적으로 임해주셨던거 같습니다 정말 다들 고생하셨어요 그리고 부디 코로나가 끝나서 재연때는 마음껏 박장대소 할수 있기를
253,253,5,chanso***예매자,2020.10.23,조회 5,"공감 0
공감하기","다시 돌아와요, 썸로.",최소 세 번은 보고 싶었던 뮤지컬인데 이렇게 자둘로 끝내게 되어서 너무 아쉽다캐릭터들을 다 살아 숨쉬게 만들어 주는 배우 분들 제작진분들 오케스트라 분들 모두 대단하지만이 극을 올리는데 있어서 가장 큰 주춧돌 역할을 한 것이 바로 번역가라고 생각이 든다-워낙 말장난과 라임이 들어간 대사 가사가 많아서 이것을 한국어로 번역해서 올리기 쉽지 않았을 텐데그 어려운 것을 이 극의 번역가 님이 해내셨습니다그래서 프로그램북을 읽을 때에도 다른 분들보다 번역가님이 쓴 글을 가장 정독해서 읽었다사실 라이선스 뮤지컬 보면서 대사나 가사가 작위적이고 번역투 같다는 느낌을 받을 때가 있다;그런데 이 극은 오히려 원래 한글로 된 뮤지컬인가 하는 말도 안 되는 생각이 들 정도로 너무 찰떡이었다물론 그 많은 양의 대사를 막힘 없이 소화해 내기 위해서 끊임없이 연습했을 배우분들도 대단하다올해에는 코로나 바이러스 때문에 공연도 중단되기도 하고 띄어앉기로 표도 예상만큼 못 팔았을 테니제발 꼭 와  늦게라도 내 주시고 재연 삼연 사연 아니 그냥 매년 해주세요
254,254,5,lovef***예매자,2020.10.22,조회 7,"공감 0
공감하기",왜이제봤지 ㅠㅠ,너무 즐겁게 잘 봤습니다 이 시국을 잊을만큼 즐거웠어요 
255,255,5,mbab***예매자,2020.10.22,조회 4,"공감 0
공감하기",뮤우지컬 썸씽로튼!,뮤우지컬 썸씽로튼준다 끝내꼭 재연에서 다시 만나요
256,256,5,mbab***예매자,2020.10.22,조회 3,"공감 0
공감하기",준다 끝내하는 썸씽로튼 다시 돌아올거죠?,어려운 시기에 웃을 수 있게 해준 행복한 작품이었습니다더 좋은 날 다시 만날 수 있었으면 좋겟어요다시 돌아와주세요
257,257,5,qkdrn***예매자,2020.10.22,조회 3,"공감 0
공감하기",강필석 배우님 넘 귀여워요,이번 공연보고 알게되었는데 연기노래 잘하시고 춤출때고 너무 귀여웠어요  다음에도 다시 닉바텀으로 와주세요
